2026-05-11 20:54:32 | INFO     | loader               | ======================================================================
2026-08-04 11:31:04 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 11:31:04 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 11:31:04 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 11:31:04 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 11:31:04 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 11:31:04 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 11:31:04 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 11:31:04 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:31:04 | INFO     | loader               | Duplicate integrity
2026-08-04 11:31:05 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 11:31:05 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 11:31:05 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 11:31:05 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 11:31:05 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:31:05 | INFO     | loader               | Target column: readmitted
2026-08-04 11:31:05 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 11:31:05 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 11:31:05 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 11:31:05 | INFO     | loader               | Target column integrity — OK
2026-08-04 11:31:05 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:31:05 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 11:31:05 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 11:31:05 | INFO     | loader               | ======================================================================
2026-08-04 11:31:05 | INFO     | loader               | Loader completed successfully
2026-08-04 11:31:05 | INFO     | loader               | ======================================================================
2026-08-04 11:38:56 | INFO     | loader               | ===== RUN 20260804-113856-c66aba | pid=18084 | started 2026-08-04 11:38:56 =====
2026-08-04 11:38:56 | INFO     | loader               | ======================================================================
2026-08-04 11:38:56 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 11:38:56 | INFO     | loader               | ======================================================================
2026-08-04 11:38:56 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 11:38:56 | INFO     | loader               | Loaded in 0.238s
2026-08-04 11:38:56 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 11:38:56 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Dtype summary
2026-08-04 11:38:56 | INFO     | loader               |   object       : 37 columns
2026-08-04 11:38:56 | INFO     | loader               |   int64        : 13 columns
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Schema check
2026-08-04 11:38:56 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 11:38:56 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 11:38:56 | INFO     | loader               | Column count 50 — OK
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 11:38:56 | INFO     | loader               | Columns with NaN : 9
2026-08-04 11:38:56 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 11:38:56 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 11:38:56 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 11:38:56 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 11:38:56 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 11:38:56 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 11:38:56 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 11:38:56 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 11:38:56 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 11:38:56 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Duplicate integrity
2026-08-04 11:38:56 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 11:38:56 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 11:38:56 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 11:38:56 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Target column: readmitted
2026-08-04 11:38:56 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 11:38:56 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 11:38:56 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 11:38:56 | INFO     | loader               | Target column integrity — OK
2026-08-04 11:38:56 | INFO     | loader               | --------------------------------------------------
2026-08-04 11:38:56 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 11:38:56 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 11:38:57 | INFO     | loader               | ======================================================================
2026-08-04 11:38:57 | INFO     | loader               | Loader completed successfully
2026-08-04 11:38:57 | INFO     | loader               | ======================================================================
2026-08-04 18:17:39 | INFO     | loader               | ===== RUN 20260804-181736-383e94 | pid=31444 | started 2026-08-04 18:17:39 =====
2026-08-04 18:17:39 | INFO     | loader               | ======================================================================
2026-08-04 18:17:39 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:17:39 | INFO     | loader               | ======================================================================
2026-08-04 18:17:39 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:17:39 | INFO     | loader               | Loaded in 0.329s
2026-08-04 18:17:39 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:17:39 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Dtype summary
2026-08-04 18:17:39 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:17:39 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Schema check
2026-08-04 18:17:39 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:17:39 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:17:39 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:17:39 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:17:39 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:17:39 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:17:39 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:17:39 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:17:39 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:17:39 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:17:39 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:17:39 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:17:39 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:17:39 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Duplicate integrity
2026-08-04 18:17:39 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:17:39 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:17:39 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:17:39 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Target column: readmitted
2026-08-04 18:17:39 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:17:39 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:17:39 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:17:39 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:17:39 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:17:39 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:17:39 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:17:40 | INFO     | loader               | ======================================================================
2026-08-04 18:17:40 | INFO     | loader               | Loader completed successfully
2026-08-04 18:17:40 | INFO     | loader               | ======================================================================
2026-08-04 18:18:38 | INFO     | loader               | ===== RUN 20260804-181836-bd5cbd | pid=17396 | started 2026-08-04 18:18:38 =====
2026-08-04 18:18:38 | INFO     | loader               | ======================================================================
2026-08-04 18:18:38 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:18:38 | INFO     | loader               | ======================================================================
2026-08-04 18:18:38 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:18:38 | INFO     | loader               | Loaded in 0.280s
2026-08-04 18:18:38 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:18:38 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Dtype summary
2026-08-04 18:18:38 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:18:38 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Schema check
2026-08-04 18:18:38 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:18:38 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:18:38 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:18:38 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:18:38 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:18:38 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:18:38 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:18:38 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:18:38 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:18:38 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:18:38 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:18:38 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:18:38 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:18:38 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Duplicate integrity
2026-08-04 18:18:38 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:18:38 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:18:38 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:18:38 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Target column: readmitted
2026-08-04 18:18:38 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:18:38 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:18:38 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:18:38 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:18:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:18:38 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:18:38 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:18:39 | INFO     | loader               | ======================================================================
2026-08-04 18:18:39 | INFO     | loader               | Loader completed successfully
2026-08-04 18:18:39 | INFO     | loader               | ======================================================================
2026-08-04 18:20:37 | INFO     | loader               | ===== RUN 20260804-182035-7f2ed9 | pid=30584 | started 2026-08-04 18:20:37 =====
2026-08-04 18:20:37 | INFO     | loader               | ======================================================================
2026-08-04 18:20:37 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:20:37 | INFO     | loader               | ======================================================================
2026-08-04 18:20:37 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:20:37 | INFO     | loader               | Loaded in 0.285s
2026-08-04 18:20:37 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:20:37 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:20:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:37 | INFO     | loader               | Dtype summary
2026-08-04 18:20:37 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:20:37 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:20:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:37 | INFO     | loader               | Schema check
2026-08-04 18:20:37 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:20:37 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:20:37 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:20:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:37 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:20:37 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:20:37 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:20:37 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:20:37 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:20:37 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:20:37 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:20:37 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:20:37 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:20:37 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:20:37 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:20:37 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:20:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:37 | INFO     | loader               | Duplicate integrity
2026-08-04 18:20:38 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:20:38 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:20:38 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:20:38 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:20:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:38 | INFO     | loader               | Target column: readmitted
2026-08-04 18:20:38 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:20:38 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:20:38 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:20:38 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:20:38 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:20:38 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:20:38 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:20:38 | INFO     | loader               | ======================================================================
2026-08-04 18:20:38 | INFO     | loader               | Loader completed successfully
2026-08-04 18:20:38 | INFO     | loader               | ======================================================================
2026-08-04 18:21:37 | INFO     | loader               | ===== RUN 20260804-182135-1f3800 | pid=31680 | started 2026-08-04 18:21:37 =====
2026-08-04 18:21:37 | INFO     | loader               | ======================================================================
2026-08-04 18:21:37 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:21:37 | INFO     | loader               | ======================================================================
2026-08-04 18:21:37 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:21:37 | INFO     | loader               | Loaded in 0.280s
2026-08-04 18:21:37 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:21:37 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Dtype summary
2026-08-04 18:21:37 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:21:37 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Schema check
2026-08-04 18:21:37 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:21:37 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:21:37 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:21:37 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:21:37 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:21:37 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:21:37 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:21:37 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:21:37 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:21:37 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:21:37 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:21:37 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:21:37 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:21:37 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Duplicate integrity
2026-08-04 18:21:37 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:21:37 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:21:37 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:21:37 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Target column: readmitted
2026-08-04 18:21:37 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:21:37 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:21:37 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:21:37 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:21:37 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:21:37 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:21:37 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:21:37 | INFO     | loader               | ======================================================================
2026-08-04 18:21:37 | INFO     | loader               | Loader completed successfully
2026-08-04 18:21:37 | INFO     | loader               | ======================================================================
2026-08-04 18:23:49 | INFO     | loader               | ===== RUN 20260804-182347-f55045 | pid=26156 | started 2026-08-04 18:23:49 =====
2026-08-04 18:23:49 | INFO     | loader               | ======================================================================
2026-08-04 18:23:49 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:23:49 | INFO     | loader               | ======================================================================
2026-08-04 18:23:49 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:23:49 | INFO     | loader               | Loaded in 0.274s
2026-08-04 18:23:49 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:23:49 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Dtype summary
2026-08-04 18:23:49 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:23:49 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Schema check
2026-08-04 18:23:49 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:23:49 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:23:49 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:23:49 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:23:49 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:23:49 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:23:49 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:23:49 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:23:49 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:23:49 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:23:49 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:23:49 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:23:49 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:23:49 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Duplicate integrity
2026-08-04 18:23:49 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:23:49 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:23:49 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:23:49 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Target column: readmitted
2026-08-04 18:23:49 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:23:49 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:23:49 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:23:49 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:23:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:23:49 | INFO     | loader               | Loading IDS mapping: C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\IDS_mapping.csv
2026-08-04 18:23:49 | INFO     | loader               | IDS mapping shape: (68, 2)
2026-08-04 18:23:50 | INFO     | loader               | ======================================================================
2026-08-04 18:23:50 | INFO     | loader               | Loader completed successfully
2026-08-04 18:23:50 | INFO     | loader               | ======================================================================
2026-08-04 18:24:48 | INFO     | loader               | ===== RUN 20260804-182447-58fe82 | pid=23936 | started 2026-08-04 18:24:48 =====
2026-08-04 18:24:48 | INFO     | loader               | ======================================================================
2026-08-04 18:24:48 | INFO     | loader               | DriftSentinel — Data Loader
2026-08-04 18:24:48 | INFO     | loader               | ======================================================================
2026-08-04 18:24:48 | INFO     | loader               | Source : C:\Users\sharg\Desktop\github\DriftSentinel\data\raw\diabetes_hospital\diabetic_data.csv
2026-08-04 18:24:49 | INFO     | loader               | Loaded in 0.280s
2026-08-04 18:24:49 | INFO     | loader               | Shape         : 101,766 rows x 50 columns
2026-08-04 18:24:49 | INFO     | loader               | Memory        : 189.56 MB
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:24:49 | INFO     | loader               | Dtype summary
2026-08-04 18:24:49 | INFO     | loader               |   object       : 37 columns
2026-08-04 18:24:49 | INFO     | loader               |   int64        : 13 columns
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:24:49 | INFO     | loader               | Schema check
2026-08-04 18:24:49 | INFO     | loader               | All 29 required columns present — OK
2026-08-04 18:24:49 | INFO     | loader               | Row count 101,766 — OK
2026-08-04 18:24:49 | INFO     | loader               | Column count 50 — OK
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:24:49 | INFO     | loader               | Sentinel replacement audit (? -> NaN)
2026-08-04 18:24:49 | INFO     | loader               | Columns with NaN : 9
2026-08-04 18:24:49 | INFO     | loader               |   weight                         null=98,569  (96.86%)
2026-08-04 18:24:49 | INFO     | loader               |   max_glu_serum                  null=96,420  (94.75%)
2026-08-04 18:24:49 | INFO     | loader               |   A1Cresult                      null=84,748  (83.28%)
2026-08-04 18:24:49 | INFO     | loader               |   medical_specialty              null=49,949  (49.08%)
2026-08-04 18:24:49 | INFO     | loader               |   payer_code                     null=40,256  (39.56%)
2026-08-04 18:24:49 | INFO     | loader               |   race                           null= 2,273  (2.23%)
2026-08-04 18:24:49 | INFO     | loader               |   diag_3                         null= 1,423  (1.40%)
2026-08-04 18:24:49 | INFO     | loader               |   diag_2                         null=   358  (0.35%)
2026-08-04 18:24:49 | INFO     | loader               |   diag_1                         null=    21  (0.02%)
2026-08-04 18:24:49 | INFO     | loader               | Total null cells : 374,017 / 5,088,300 (7.351%)
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:24:49 | INFO     | loader               | Duplicate integrity
2026-08-04 18:24:49 | INFO     | loader               | Duplicate encounter_id : 0
2026-08-04 18:24:49 | INFO     | loader               | Unique patient_nbr     : 71,518
2026-08-04 18:24:49 | INFO     | loader               | Multi-visit rows       : 47,021 (46.2%)
2026-08-04 18:24:49 | INFO     | loader               | encounter_id uniqueness — OK
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
2026-08-04 18:24:49 | INFO     | loader               | Target column: readmitted
2026-08-04 18:24:49 | INFO     | loader               |   NO    : 54,864  (53.91%)
2026-08-04 18:24:49 | INFO     | loader               |   >30   : 35,545  (34.93%)
2026-08-04 18:24:49 | INFO     | loader               |   <30   : 11,357  (11.16%)
2026-08-04 18:24:49 | INFO     | loader               | Target column integrity — OK
2026-08-04 18:24:49 | INFO     | loader               | --------------------------------------------------
